[ 2014-11-04T09:41:24+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_category` ORDER BY order_index desc  [ RunTime:0.008703s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_production` [ RunTime:0.010237s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT `id`,`name` FROM `lj_production` ORDER BY order_index desc  [ RunTime:0.008124s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --START--
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.002011s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002211s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --START--
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.025086s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025230s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --START--
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ContentReplace Behavior [ RunTime:0.000550s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run TokenBuild Behavior [ RunTime:0.000500s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000294s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000553s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002096s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --START--
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000656s ]
[ 2014-11-04T23:36:03+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000784s ]
[ 2014-11-04T23:36:03+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000645s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000748s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000446s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckLang Behavior [ RunTime:0.000733s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001300s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_group_apply` [ RunTime:0.012463s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_group_apply` WHERE id=2 LIMIT 1   [ RunTime:0.008407s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_category` [ RunTime:0.008940s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_category` ORDER BY order_index desc  [ RunTime:0.009018s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_production` [ RunTime:0.008619s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT `id`,`name` FROM `lj_production` ORDER BY order_index desc  [ RunTime:0.010346s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.000990s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001213s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.022306s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022436s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ContentReplace Behavior [ RunTime:0.000381s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run TokenBuild Behavior [ RunTime:0.000436s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000349s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000703s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002156s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --START--
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000697s ]
[ 2014-11-04T23:37:42+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000840s ]
[ 2014-11-04T23:37:43+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --START--
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000649s ]
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000750s ]
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --START--
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000512s ]
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckLang Behavior [ RunTime:0.000770s ]
[ 2014-11-04T23:37:58+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001417s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_group_apply` [ RunTime:0.011755s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_group_apply` WHERE id=2 LIMIT 1   [ RunTime:0.010132s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_category` [ RunTime:0.010375s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_category` ORDER BY order_index desc  [ RunTime:0.008993s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_production` [ RunTime:0.011172s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT `id`,`name` FROM `lj_production` ORDER BY order_index desc  [ RunTime:0.010123s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --START--
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.001069s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001256s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --START--
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.029134s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029351s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --START--
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ContentReplace Behavior [ RunTime:0.003975s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run TokenBuild Behavior [ RunTime:0.001022s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001469s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000673s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007521s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --START--
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000468s ]
[ 2014-11-04T23:37:59+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000548s ]
[ 2014-11-04T23:37:59+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000903s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001029s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000597s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run CheckLang Behavior [ RunTime:0.001148s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001861s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_group_apply` [ RunTime:0.010186s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_group_apply` WHERE id=2 LIMIT 1   [ RunTime:0.014762s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_category` [ RunTime:0.025107s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT * FROM `lj_category` ORDER BY order_index desc  [ RunTime:0.008451s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SHOW COLUMNS FROM `lj_production` [ RunTime:0.010744s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | SQL: SELECT `id`,`name` FROM `lj_production` ORDER BY order_index desc  [ RunTime:0.009251s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.002103s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002305s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.027121s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027259s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ContentReplace Behavior [ RunTime:0.000540s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run TokenBuild Behavior [ RunTime:0.000551s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000377s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000550s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002247s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --START--
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000509s ]
[ 2014-11-04T23:44:29+08:00 ] /Goods/groupApplyCheck/id/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000577s ]
[ 2014-11-04T23:44:29+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
